simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
17,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.8,1.67,1.002,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4866.56,11794.22
17,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.16,1,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4866.56,11794.22
18,Beverton-Holt,K,9706,Beverton-Holt,9084.05,7156.88,11769.47,1.002,-6.407892025551213,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.75,310.17,9084.05
18,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,310.17,64.25,2047,1.004,-87.31277966399246,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.75,310.17,9084.05
18,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.68,2.73,9.81,1.001,206.81252811960726,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.75,310.17,9084.05
18,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.96,1.002,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.75,310.17,9084.05
18,Beverton-Holt,K,9706,Ricker,11805.4,8877.79,16308.67,1.001,21.629919637337725,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4891.03,11805.4
18,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4891.03,3753.47,6853.49,1.002,100.06311145508245,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4891.03,11805.4
18,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.8,1.68,1.003,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4891.03,11805.4
18,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.74,1.18,1.002,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4891.03,11805.4
19,Beverton-Holt,K,9706,Beverton-Holt,9087.49,7134.87,11629.75,1,-6.372450030908719,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.75,306.48,9087.49
19,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,306.48,64.67,1927.7,1.001,-87.46371574111105,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.75,306.48,9087.49
19,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.68,2.83,9.85,1.001,206.81252811960726,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.75,306.48,9087.49
19,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.61,0.95,1,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.75,306.48,9087.49
19,Beverton-Holt,K,9706,Ricker,11791.82,8944.94,16610.1,1.001,21.490006181743247,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.92,4864.94,11791.82
19,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4864.94,3792.27,6981.79,1.002,98.99592385290804,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.92,4864.94,11791.82
19,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.25,0.83,1.69,1.001,-42.58747602552259,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.92,4864.94,11791.82
19,Beverton-Holt,sigma,0.71073752986775,Ricker,0.92,0.73,1.17,1.003,29.443002703288858,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.92,4864.94,11791.82
20,Beverton-Holt,K,9706,Beverton-Holt,9047.51,7141.25,11573.46,1.003,-6.784360189573457,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.64,0.75,318.47,9047.51
20,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,318.47,66.25,1970.13,1.002,-86.97327575069052,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.64,0.75,318.47,9047.51
20,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.64,2.78,9.75,1,204.975327352424,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.64,0.75,318.47,9047.51
20,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.96,1.002,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.64,0.75,318.47,9047.51
20,Beverton-Holt,K,9706,Ricker,11840.34,8972.46,16804.65,1,21.98990315268906,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4896.21,11840.34
20,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4896.21,3781.09,7028.38,1.001,100.27499462025162,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4896.21,11840.34
20,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.82,1.67,1.004,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4896.21,11840.34
20,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.74,1.17,1.003,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4896.21,11840.34
21,Beverton-Holt,K,9706,Beverton-Holt,9088.68,7083.32,11630.59,1,-6.360189573459713,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.62,0.75,317.17,9088.68
21,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,317.17,64.12,1940.72,1.001,-87.02645106241252,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.62,0.75,317.17,9088.68
21,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.62,2.75,9.84,1.001,204.05672696883235,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.62,0.75,317.17,9088.68
21,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.97,1,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.62,0.75,317.17,9088.68
21,Beverton-Holt,K,9706,Ricker,11794.4,9019.83,16368.4,1,21.516587677725116,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4871,11794.4
21,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4871,3805.02,6877.58,1.001,99.2438026137044,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4871,11794.4
21,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.82,1.67,1.001,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4871,11794.4
21,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.16,1.002,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4871,11794.4
22,Beverton-Holt,K,9706,Beverton-Holt,9061.93,7059.12,11789.68,1.002,-6.635792293426744,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.57,0.75,324.5,9061.93
22,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,324.5,64.54,1959.87,1.001,-86.72662411247236,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.57,0.75,324.5,9061.93
22,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.57,2.73,9.82,1,201.76022600985328,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.57,0.75,324.5,9061.93
22,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.61,0.95,1,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.57,0.75,324.5,9061.93
22,Beverton-Holt,K,9706,Ricker,11831.75,8965.25,16397.35,1,21.90140119513703,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4882.96,11831.75
22,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4882.96,3772.39,6917.58,1.001,99.73301548154672,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4882.96,11831.75
22,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.82,1.69,1.002,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4882.96,11831.75
22,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.16,1.003,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4882.96,11831.75
23,Beverton-Holt,K,9706,Beverton-Holt,9085.4,7126.93,11589.89,1.001,-6.393983103235116,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.57,0.75,324.91,9085.4
23,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,324.91,65.01,1973.69,1.002,-86.70985343723699,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.57,0.75,324.91,9085.4
23,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.57,2.78,9.8,1.001,201.76022600985328,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.57,0.75,324.91,9085.4
23,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.61,0.96,1.001,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.57,0.75,324.91,9085.4
23,Beverton-Holt,K,9706,Ricker,11751.93,8949.46,16016.17,1,21.07902328456625,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4858.73,11751.93
23,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4858.73,3812.82,6726,1,98.74190947922067,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4858.73,11751.93
23,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.83,1.68,1.001,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4858.73,11751.93
23,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.18,1.002,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4858.73,11751.93
24,Beverton-Holt,K,9706,Beverton-Holt,9043.3,7163.87,11570.04,1.001,-6.827735421388839,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.77,0.75,294.5,9043.3
24,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,294.5,64.67,1885.68,1.001,-87.95374669067215,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.77,0.75,294.5,9043.3
24,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.77,2.84,9.81,1,210.94622984576964,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.77,0.75,294.5,9043.3
24,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.61,0.96,1,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.77,0.75,294.5,9043.3
24,Beverton-Holt,K,9706,Ricker,11823.37,8846.45,16687.37,1.001,21.815062847723066,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.23,0.91,4886.06,11823.37
24,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4886.06,3749.77,7062.96,1.003,99.85981814796071,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.23,0.91,4886.06,11823.37
24,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.23,0.79,1.67,1.004,-43.50607640911423,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.23,0.91,4886.06,11823.37
24,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.18,1.001,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.23,0.91,4886.06,11823.37
25,Beverton-Holt,K,9706,Beverton-Holt,9054.39,7177.27,11667.38,1.002,-6.713476200288487,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.56,0.75,321.95,9054.39
25,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,321.95,65.86,1874.7,1.001,-86.83092953161936,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.56,0.75,321.95,9054.39
25,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.56,2.85,9.78,1,201.3009258180574,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.56,0.75,321.95,9054.39
25,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.96,1.001,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.56,0.75,321.95,9054.39
25,Beverton-Holt,K,9706,Ricker,11761.9,8950.95,16600.86,1,21.18174325159695,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4856.14,11761.9
25,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4856.14,3785.82,6936.79,1,98.63596789663613,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4856.14,11761.9
25,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.82,1.68,1.002,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4856.14,11761.9
25,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.74,1.17,1.002,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4856.14,11761.9
26,Beverton-Holt,K,9706,Beverton-Holt,9088.21,7144.46,11605.85,1.002,-6.365031939006809,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.72,0.74,302.52,9088.21
26,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,302.52,63.59,1907.55,1.002,-87.6256959214334,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.72,0.74,302.52,9088.21
26,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.72,2.81,9.86,1.002,208.64972888679054,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.72,0.74,302.52,9088.21
26,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.74,0.6,0.95,1.001,4.1171978265584235,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.72,0.74,302.52,9088.21
26,Beverton-Holt,K,9706,Ricker,11810.72,8912.03,16491.43,1.001,21.684731094168548,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4866.79,11810.72
26,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4866.79,3752.7,6906.7,1.001,99.07159641189703,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4866.79,11810.72
26,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.8,1.68,1.001,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4866.79,11810.72
26,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.74,1.16,1,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4866.79,11810.72
27,Beverton-Holt,K,9706,Beverton-Holt,9087.01,7041.12,11746.69,1.002,-6.377395425509992,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.55,0.75,327.39,9087.01
27,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,327.39,65.15,1959.94,1.001,-86.6084113041058,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.55,0.75,327.39,9087.01
27,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.55,2.79,9.8,1,200.84162562626162,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.55,0.75,327.39,9087.01
27,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.96,1.001,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.55,0.75,327.39,9087.01
27,Beverton-Holt,K,9706,Ricker,11786.73,8835.07,16573.14,1.001,21.437564393158866,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.23,0.91,4871.1,11786.73
27,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4871.1,3748.75,7019.28,1.002,99.24789302229841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.23,0.91,4871.1,11786.73
27,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.23,0.79,1.68,1.002,-43.50607640911423,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.23,0.91,4871.1,11786.73
27,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.16,1.001,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.23,0.91,4871.1,11786.73
28,Beverton-Holt,K,9706,Beverton-Holt,9026.21,7121.71,11570.38,1.002,-7.00381207500516,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.63,0.75,317.35,9026.21
28,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,317.35,64.5,1923.02,1.002,-87.01908832694332,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.63,0.75,317.35,9026.21
28,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.63,2.8,9.8,1.001,204.51602716062817,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.63,0.75,317.35,9026.21
28,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.96,1.001,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.63,0.75,317.35,9026.21
28,Beverton-Holt,K,9706,Ricker,11799.33,8935.41,16603.73,1.001,21.567381001442406,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4868.34,11799.33
28,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4868.34,3782.01,7011.52,1.002,99.13499774510403,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4868.34,11799.33
28,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.79,1.7,1.004,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4868.34,11799.33
28,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.74,1.17,1.001,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4868.34,11799.33
29,Beverton-Holt,K,9706,Beverton-Holt,9048.21,7097.41,11547.96,1.001,-6.777148155779939,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.71,0.74,305.22,9048.21
29,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,305.22,66.02,1855.05,1.003,-87.51525488939542,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.71,0.74,305.22,9048.21
29,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.71,2.9,9.77,1.002,208.19042869499472,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.71,0.74,305.22,9048.21
29,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.74,0.6,0.97,1.002,4.1171978265584235,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.71,0.74,305.22,9048.21
29,Beverton-Holt,K,9706,Ricker,11839.53,8930.77,16449.03,0.999,21.98155779929941,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4895.09,11839.53
29,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4895.09,3773.72,6928.08,0.999,100.22918204399883,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4895.09,11839.53
29,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.8,1.7,1.001,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4895.09,11839.53
29,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.17,1.003,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4895.09,11839.53
30,Beverton-Holt,K,9706,Beverton-Holt,9057.34,7152.81,11470.69,1,-6.683082629301461,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.73,0.75,301.32,9057.34
30,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,301.32,64.18,1861.58,1,-87.6747808245614,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.73,0.75,301.32,9057.34
30,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.73,2.82,9.82,1,209.1090290785864,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.73,0.75,301.32,9057.34
30,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.96,1,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.73,0.75,301.32,9057.34
30,Beverton-Holt,K,9706,Ricker,11804.72,8988.25,16537.18,0.999,21.62291366165258,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4885.15,11804.72
30,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4885.15,3791.6,6941.5,1,99.8225954297553,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4885.15,11804.72
30,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.8,1.67,1.002,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4885.15,11804.72
30,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.74,1.17,1.002,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4885.15,11804.72
31,Beverton-Holt,K,9706,Beverton-Holt,9048.08,7092.12,11531.6,1.002,-6.7784875334844426,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.7,0.75,303.79,9048.08
31,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,303.79,63.05,1899.5,1.003,-87.57374773228962,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.7,0.75,303.79,9048.08
31,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.7,2.77,9.85,1.002,207.7311285031989,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.7,0.75,303.79,9048.08
31,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.61,0.96,1.002,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.7,0.75,303.79,9048.08
31,Beverton-Holt,K,9706,Ricker,11754,9023.87,16509.09,1.001,21.100350298784257,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4853.16,11754
31,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4853.16,3811.12,6987.86,1.001,98.51407372053492,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4853.16,11754
31,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.8,1.69,1.004,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4853.16,11754
31,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.19,1.001,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4853.16,11754
32,Beverton-Holt,K,9706,Beverton-Holt,9072.91,7168.68,11589.59,1,-6.522666391922524,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.61,0.75,320.92,9072.91
32,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,320.92,65.08,1812.4,1,-86.87306074013755,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.61,0.75,320.92,9072.91
32,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.61,2.82,9.82,1,203.59742677703656,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.61,0.75,320.92,9072.91
32,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.95,1.001,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.61,0.75,320.92,9072.91
32,Beverton-Holt,K,9706,Ricker,11778.08,8873.63,17066.82,1.002,21.34844426128168,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.23,0.91,4870.01,11778.08
32,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4870.01,3765.01,7255.52,1.004,99.20330756862383,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.23,0.91,4870.01,11778.08
32,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.23,0.78,1.68,1.006,-43.50607640911423,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.23,0.91,4870.01,11778.08
32,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.18,1.001,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.23,0.91,4870.01,11778.08
33,Beverton-Holt,K,9706,Beverton-Holt,9044.94,7150.88,11654,1.001,-6.810838656501128,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.66,0.75,313.02,9044.94
33,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,313.02,63.89,1953.85,1.004,-87.19620301906349,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.66,0.75,313.02,9044.94
33,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.66,2.69,9.85,1.003,205.89392773601563,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.66,0.75,313.02,9044.94
33,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.97,1,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.66,0.75,313.02,9044.94
33,Beverton-Holt,K,9706,Ricker,11781.41,9019.2,16051.66,1.001,21.382752936328046,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4863.04,11781.41
33,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4863.04,3780.74,6799.83,1.001,98.91820608962206,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4863.04,11781.41
33,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.25,0.83,1.67,1.002,-42.58747602552259,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4863.04,11781.41
33,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.18,1.001,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4863.04,11781.41
34,Beverton-Holt,K,9706,Beverton-Holt,9071.19,7182.66,11596.51,1.001,-6.540387389243762,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.62,0.75,318.99,9071.19
34,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,318.99,66.12,1829.07,1,-86.95200562600174,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.62,0.75,318.99,9071.19
34,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.62,2.87,9.76,1,204.05672696883235,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.62,0.75,318.99,9071.19
34,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.95,1.002,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.62,0.75,318.99,9071.19
34,Beverton-Holt,K,9706,Ricker,11787.45,8964.5,16384.16,1.003,21.444982485060795,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4867.23,11787.45
34,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4867.23,3799.15,6879.61,1.005,99.08959420971061,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4867.23,11787.45
34,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.82,1.68,1.002,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4867.23,11787.45
34,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.17,1.001,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4867.23,11787.45
