simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,min_S,alpha,sigma,b_cov,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
25,Ricker,alpha,1.9817837928944524,Ricker,2,1.75,2.25,1.001,0.9191823634273603,545.6170351079691,1.9817837928944524,0.5774143276273913,-1.3055805426817242,3226.773011207415,8912,2,0.4,3087.12,8574.01
25,Ricker,b_cov,-1.3055805426817242,Ricker,-1.18,-1.39,-0.97,1.001,-9.618751090130056,545.6170351079691,1.9817837928944524,0.5774143276273913,-1.3055805426817242,3226.773011207415,8912,2,0.4,3087.12,8574.01
25,Ricker,sigma,0.5774143276273913,Ricker,0.4,0.32,0.54,1.001,-30.725653856978372,545.6170351079691,1.9817837928944524,0.5774143276273913,-1.3055805426817242,3226.773011207415,8912,2,0.4,3087.12,8574.01
26,Ricker,K,9826,Beverton-Holt,171.9,37.95,1280.61,1.005,-98.25055973946672,2.464440118673511,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.48,0.66,75.73,171.9
26,Ricker,Smsy,4686.037734675741,Beverton-Holt,75.73,16.6,565.72,1.005,-98.38392253140402,2.464440118673511,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.48,0.66,75.73,171.9
26,Ricker,alpha,0.35912318967430434,Beverton-Holt,0.48,0.2,0.78,1.006,33.65887077226093,2.464440118673511,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.48,0.66,75.73,171.9
26,Ricker,b_cov,0.6441997981996161,Beverton-Holt,0.58,0.27,0.93,1.01,-9.965820911313418,2.464440118673511,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.48,0.66,75.73,171.9
26,Ricker,sigma,0.6323901055139607,Beverton-Holt,0.66,0.52,0.89,1.001,4.365959278189533,2.464440118673511,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.48,0.66,75.73,171.9
26,Ricker,K,9826,Ricker,98.28,33.37,503.03,1.003,-98.99979645837573,2.464440118673511,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.51,0.68,45.74,98.28
26,Ricker,Smsy,4686.037734675741,Ricker,45.74,15.63,234.99,1.003,-99.02390884175915,2.464440118673511,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.51,0.68,45.74,98.28
26,Ricker,alpha,0.35912318967430434,Ricker,0.51,0.24,0.81,1.003,42.012550195527254,2.464440118673511,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.51,0.68,45.74,98.28
26,Ricker,b_cov,0.6441997981996161,Ricker,0.59,0.26,0.91,1.003,-8.413507478749855,2.464440118673511,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.51,0.68,45.74,98.28
26,Ricker,sigma,0.6323901055139607,Ricker,0.68,0.53,0.91,1.003,7.52856410480134,2.464440118673511,0.35912318967430434,0.6323901055139607,0.6441997981996161,4686.037734675741,9826,0.51,0.68,45.74,98.28
27,Beverton-Holt,K,9585,Beverton-Holt,10578.95,8822.83,13182.38,1,10.369848721961406,836.637064946793,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,1.31,0.31,3594.18,10578.95
27,Beverton-Holt,Smsy,3388.960704875807,Beverton-Holt,3594.18,2643.38,4909.03,1.001,6.055523005295904,836.637064946793,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,1.31,0.31,3594.18,10578.95
27,Beverton-Holt,alpha,1.2067739337881722,Beverton-Holt,1.31,0.87,1.89,1.001,8.553885969992068,836.637064946793,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,1.31,0.31,3594.18,10578.95
27,Beverton-Holt,b_cov,-0.7502282604866825,Beverton-Holt,-0.83,-1.02,-0.64,1,10.63299581137727,836.637064946793,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,1.31,0.31,3594.18,10578.95
27,Beverton-Holt,sigma,0.34843242025256926,Beverton-Holt,0.31,0.24,0.42,1.001,-11.030093073632655,836.637064946793,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,1.31,0.31,3594.18,10578.95
27,Beverton-Holt,K,9585,Ricker,12264.9,10418.56,14946.45,1.001,27.95931142410015,836.637064946793,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,0.87,0.34,5407.14,12264.9
27,Beverton-Holt,Smsy,3388.960704875807,Ricker,5407.14,4610.96,6689.87,1.001,59.55156966619806,836.637064946793,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,0.87,0.34,5407.14,12264.9
27,Beverton-Holt,alpha,1.2067739337881722,Ricker,0.87,0.61,1.13,1.002,-27.906961226035804,836.637064946793,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,0.87,0.34,5407.14,12264.9
27,Beverton-Holt,b_cov,-0.7502282604866825,Ricker,-0.77,-0.96,-0.57,1.001,2.635429849109042,836.637064946793,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,0.87,0.34,5407.14,12264.9
27,Beverton-Holt,sigma,0.34843242025256926,Ricker,0.34,0.26,0.45,1.001,-2.420102080758388,836.637064946793,1.2067739337881722,0.34843242025256926,-0.7502282604866825,3388.960704875807,9585,0.87,0.34,5407.14,12264.9
28,Beverton-Holt,K,9842,Beverton-Holt,13932,7565.51,34821.73,1.001,41.556594188173136,987.7994145616962,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,3.15,1.41,2252.45,13932
28,Beverton-Holt,Smsy,1700.9551468233203,Beverton-Holt,2252.45,94.57,12203.79,1.001,32.42265701165862,987.7994145616962,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,3.15,1.41,2252.45,13932
28,Beverton-Holt,alpha,3.131457175525173,Beverton-Holt,3.15,0.67,9.63,1.001,0.5921468324636084,987.7994145616962,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,3.15,1.41,2252.45,13932
28,Beverton-Holt,b_cov,0.2924268714895659,Beverton-Holt,0.32,-0.28,0.85,1,9.429067982016122,987.7994145616962,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,3.15,1.41,2252.45,13932
28,Beverton-Holt,sigma,1.3300237110057505,Beverton-Holt,1.41,1.15,1.8,1.003,6.013147610261189,987.7994145616962,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,3.15,1.41,2252.45,13932
28,Beverton-Holt,K,9842,Ricker,23983.45,10945.38,43541.26,1.003,143.68471855313962,987.7994145616962,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,0.97,1.39,10290,23983.45
28,Beverton-Holt,Smsy,1700.9551468233203,Ricker,10290,5182.22,18587.92,1.002,504.954223467765,987.7994145616962,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,0.97,1.39,10290,23983.45
28,Beverton-Holt,alpha,3.131457175525173,Ricker,0.97,0.33,1.6,1.002,-69.0240055785747,987.7994145616962,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,0.97,1.39,10290,23983.45
28,Beverton-Holt,b_cov,0.2924268714895659,Ricker,0.14,-0.38,0.64,1.001,-52.12478275786795,987.7994145616962,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,0.97,1.39,10290,23983.45
28,Beverton-Holt,sigma,1.3300237110057505,Ricker,1.39,1.13,1.78,1.001,4.509415020044717,987.7994145616962,3.131457175525173,1.3300237110057505,0.2924268714895659,1700.9551468233203,9842,0.97,1.39,10290,23983.45
29,Beverton-Holt,K,9721,Beverton-Holt,7230.43,4511.46,12081.73,1.001,-25.62051229297397,254.5211011781579,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,5.05,1.27,535.83,7230.43
29,Beverton-Holt,Smsy,2918.2535601146133,Beverton-Holt,535.83,51.48,2850.6,1.001,-81.63867570236236,254.5211011781579,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,5.05,1.27,535.83,7230.43
29,Beverton-Holt,alpha,1.6926821547225008,Beverton-Holt,5.05,1.42,9.74,1.001,198.3430755686025,254.5211011781579,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,5.05,1.27,535.83,7230.43
29,Beverton-Holt,b_cov,-0.7112646847109477,Beverton-Holt,-0.85,-1.33,-0.32,1,19.50544126135451,254.5211011781579,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,5.05,1.27,535.83,7230.43
29,Beverton-Holt,sigma,1.4132988835966098,Beverton-Holt,1.27,1.02,1.64,1.001,-10.139319096604538,254.5211011781579,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,5.05,1.27,535.83,7230.43
29,Beverton-Holt,K,9721,Ricker,11317.85,2700.28,20233.04,1,16.426807941569802,254.5211011781579,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,0.73,1.44,5079.36,11317.85
29,Beverton-Holt,Smsy,2918.2535601146133,Ricker,5079.36,1325.95,8664.98,1,74.0547863771135,254.5211011781579,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,0.73,1.44,5079.36,11317.85
29,Beverton-Holt,alpha,1.6926821547225008,Ricker,0.73,0.13,1.39,1,-56.87317917523172,254.5211011781579,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,0.73,1.44,5079.36,11317.85
29,Beverton-Holt,b_cov,-0.7112646847109477,Ricker,-0.32,-0.86,0.22,1.001,-55.00971623101948,254.5211011781579,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,0.73,1.44,5079.36,11317.85
29,Beverton-Holt,sigma,1.4132988835966098,Ricker,1.44,1.17,1.86,1.003,1.8892759849523293,254.5211011781579,1.6926821547225008,1.4132988835966098,-0.7112646847109477,2918.2535601146133,9721,0.73,1.44,5079.36,11317.85
30,Ricker,K,8776,Beverton-Holt,182532.5,10894.6,2528061.75,1.007,1979.9054238833182,91.08282533007946,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,3.06,14.24,25190.4,182532.5
30,Ricker,Smsy,3995.998855588532,Beverton-Holt,25190.4,586.03,602993.9,1.016,530.3905709274773,91.08282533007946,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,3.06,14.24,25190.4,182532.5
30,Ricker,alpha,0.6787067432940597,Beverton-Holt,3.06,0.12,9.28,1.016,350.8574624068837,91.08282533007946,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,3.06,14.24,25190.4,182532.5
30,Ricker,b_cov,1.3264194770085538,Beverton-Holt,-0.16,-2.22,1.64,1.017,-112.06254904827277,91.08282533007946,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,3.06,14.24,25190.4,182532.5
30,Ricker,sigma,1.306602271633146,Beverton-Holt,14.24,11.14,19.01,1.022,989.8496282423545,91.08282533007946,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,3.06,14.24,25190.4,182532.5
30,Ricker,K,8776,Ricker,11326.2,3700.54,19786.84,1,29.058796718322704,91.08282533007946,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,0.86,1.61,5022.71,11326.2
30,Ricker,Smsy,3995.998855588532,Ricker,5022.71,1784.92,7841.22,1.001,25.693479440705534,91.08282533007946,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,0.86,1.61,5022.71,11326.2
30,Ricker,alpha,0.6787067432940597,Ricker,0.86,0.28,1.51,1,26.711574401934644,91.08282533007946,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,0.86,1.61,5022.71,11326.2
30,Ricker,b_cov,1.3264194770085538,Ricker,0.84,0,1.64,1,-36.67161749656795,91.08282533007946,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,0.86,1.61,5022.71,11326.2
30,Ricker,sigma,1.306602271633146,Ricker,1.61,1.25,2.21,1,23.22035824931115,91.08282533007946,0.6787067432940597,1.306602271633146,1.3264194770085538,3995.998855588532,8776,0.86,1.61,5022.71,11326.2
31,Beverton-Holt,K,9328,Beverton-Holt,9566.74,3421.72,45767.59,1.005,2.5593910806174933,256.7799831426905,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.63,0.95,3993.47,9566.74
31,Beverton-Holt,Smsy,3881.036384223312,Beverton-Holt,3993.47,1409.95,19743.15,1.005,2.8969997868027866,256.7799831426905,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.63,0.95,3993.47,9566.74
31,Beverton-Holt,alpha,0.6779121827886447,Beverton-Holt,0.63,0.16,1.29,1.002,-7.067609051006316,256.7799831426905,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.63,0.95,3993.47,9566.74
31,Beverton-Holt,b_cov,0.49663959790724166,Beverton-Holt,0.59,0.08,1.08,1.003,18.7984209245827,256.7799831426905,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.63,0.95,3993.47,9566.74
31,Beverton-Holt,sigma,0.862227037659107,Beverton-Holt,0.95,0.74,1.29,1.001,10.179797026452695,256.7799831426905,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.63,0.95,3993.47,9566.74
31,Beverton-Holt,K,9328,Ricker,9033.8,4525.37,18709.51,1.001,-3.153945111492289,256.7799831426905,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.69,0.93,4078.03,9033.8
31,Beverton-Holt,Smsy,3881.036384223312,Ricker,4078.03,2149.66,8491.83,1.001,5.075799252423433,256.7799831426905,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.69,0.93,4078.03,9033.8
31,Beverton-Holt,alpha,0.6779121827886447,Ricker,0.69,0.29,1.11,1,1.7830948488978369,256.7799831426905,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.69,0.93,4078.03,9033.8
31,Beverton-Holt,b_cov,0.49663959790724166,Ricker,0.76,0.24,1.31,1.001,53.02847441132688,256.7799831426905,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.69,0.93,4078.03,9033.8
31,Beverton-Holt,sigma,0.862227037659107,Ricker,0.93,0.72,1.23,1,7.860222352211596,256.7799831426905,0.6779121827886447,0.862227037659107,0.49663959790724166,3881.036384223312,9328,0.69,0.93,4078.03,9033.8
32,Ricker,K,8900,Beverton-Holt,7085.68,3900.91,13205.21,1.001,-20.385617977528085,915.7335582900806,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,6.46,1.7,275.06,7085.68
32,Ricker,Smsy,2504.1454689355464,Beverton-Holt,275.06,45.27,1748.63,1,-89.01581384100176,915.7335582900806,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,6.46,1.7,275.06,7085.68
32,Ricker,alpha,3.1968330508074776,Beverton-Holt,6.46,2.41,9.8,1,102.074987881156,915.7335582900806,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,6.46,1.7,275.06,7085.68
32,Ricker,b_cov,-0.32500733623378747,Beverton-Holt,-0.03,-0.57,0.5,1.001,-90.76943913093085,915.7335582900806,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,6.46,1.7,275.06,7085.68
32,Ricker,sigma,0.3130007997518143,Beverton-Holt,1.7,1.4,2.14,1,443.1296026553191,915.7335582900806,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,6.46,1.7,275.06,7085.68
32,Ricker,K,8900,Ricker,9218.14,8894.04,9542.41,1,3.574606741573027,915.7335582900806,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,3.35,0.32,2509.16,9218.14
32,Ricker,Smsy,2504.1454689355464,Ricker,2509.16,2434.63,2589.38,1,0.2002491918564532,915.7335582900806,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,3.35,0.32,2509.16,9218.14
32,Ricker,alpha,3.1968330508074776,Ricker,3.35,3.16,3.54,1.001,4.791208885738795,915.7335582900806,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,3.35,0.32,2509.16,9218.14
32,Ricker,b_cov,-0.32500733623378747,Ricker,-0.39,-0.49,-0.28,1.001,19.997291297899007,915.7335582900806,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,3.35,0.32,2509.16,9218.14
32,Ricker,sigma,0.3130007997518143,Ricker,0.32,0.26,0.4,1,2.2361604998247815,915.7335582900806,3.1968330508074776,0.3130007997518143,-0.32500733623378747,2504.1454689355464,8900,3.35,0.32,2509.16,9218.14
33,Beverton-Holt,K,8769,Beverton-Holt,9013.26,7933.67,10698.78,1.001,2.785494355114611,775.9138538910131,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.88,0.14,3525.22,9013.26
33,Beverton-Holt,Smsy,3283.563040679215,Beverton-Holt,3525.22,2966.94,4374.92,1.001,7.359595546878768,775.9138538910131,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.88,0.14,3525.22,9013.26
33,Beverton-Holt,alpha,1.0263352585462007,Beverton-Holt,0.88,0.68,1.09,1.001,-14.25803676992291,775.9138538910131,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.88,0.14,3525.22,9013.26
33,Beverton-Holt,b_cov,-0.3157621569530822,Beverton-Holt,-0.28,-0.35,-0.2,1.001,-11.32566273874165,775.9138538910131,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.88,0.14,3525.22,9013.26
33,Beverton-Holt,sigma,0.11747696328803059,Beverton-Holt,0.14,0.12,0.19,1.001,19.172300748656,775.9138538910131,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.88,0.14,3525.22,9013.26
33,Beverton-Holt,K,8769,Ricker,8551.33,7803.08,9647.44,1.001,-2.4822670772037867,775.9138538910131,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.8,0.14,3818.94,8551.33
33,Beverton-Holt,Smsy,3283.563040679215,Ricker,3818.94,3442.91,4368.28,1.001,16.304756530882393,775.9138538910131,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.8,0.14,3818.94,8551.33
33,Beverton-Holt,alpha,1.0263352585462007,Ricker,0.8,0.67,0.94,1.001,-22.052760699929912,775.9138538910131,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.8,0.14,3818.94,8551.33
33,Beverton-Holt,b_cov,-0.3157621569530822,Ricker,-0.29,-0.35,-0.21,1.001,-8.158722122268152,775.9138538910131,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.8,0.14,3818.94,8551.33
33,Beverton-Holt,sigma,0.11747696328803059,Ricker,0.14,0.11,0.18,1.001,19.172300748656,775.9138538910131,1.0263352585462007,0.11747696328803059,-0.3157621569530822,3283.563040679215,8769,0.8,0.14,3818.94,8551.33
34,Ricker,K,9875,Beverton-Holt,1.52,0.14,10.42,1.011,-99.9846075949367,2.0211155194803676,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,4.98,1.38,0.11,1.52
34,Ricker,Smsy,4391.91064564504,Beverton-Holt,0.11,0.01,1.87,1.011,-99.99749539531027,2.0211155194803676,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,4.98,1.38,0.11,1.52
34,Ricker,alpha,0.8312081123955316,Beverton-Holt,4.98,0.27,9.74,1.006,499.1279350784609,2.0211155194803676,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,4.98,1.38,0.11,1.52
34,Ricker,b_cov,1.3036282910672483,Beverton-Holt,-0.15,-1.76,1.68,1.007,-111.50634740192687,2.0211155194803676,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,4.98,1.38,0.11,1.52
34,Ricker,sigma,0.10127438137217926,Beverton-Holt,1.38,0.21,22.98,1.017,1262.6348354857441,2.0211155194803676,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,4.98,1.38,0.11,1.52
34,Ricker,K,9875,Ricker,3.91,0.39,45.35,1.046,-99.96040506329113,2.0211155194803676,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,2.62,3.11,1.07,3.91
34,Ricker,Smsy,4391.91064564504,Ricker,1.07,0.16,8.87,1.071,-99.9756370271089,2.0211155194803676,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,2.62,3.11,1.07,3.91
34,Ricker,alpha,0.8312081123955316,Ricker,2.62,0.12,9.13,1.026,215.20385339469223,2.0211155194803676,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,2.62,3.11,1.07,3.91
34,Ricker,b_cov,1.3036282910672483,Ricker,0.1,-1.78,1.78,1.03,-92.32910173204874,2.0211155194803676,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,2.62,3.11,1.07,3.91
34,Ricker,sigma,0.10127438137217926,Ricker,3.11,0.25,67.24,1.059,2970.8654625801914,2.0211155194803676,0.8312081123955316,0.10127438137217926,1.3036282910672483,4391.91064564504,9875,2.62,3.11,1.07,3.91
35,Beverton-Holt,K,9786,Beverton-Holt,13743.2,1742.53,127472.22,1.006,40.437359493153494,489.95192072239865,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.36,1.1,6114.03,13743.2
35,Beverton-Holt,Smsy,4513.686195075297,Beverton-Holt,6114.03,860.28,56902.24,1.006,35.45536255202619,489.95192072239865,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.36,1.1,6114.03,13743.2
35,Beverton-Holt,alpha,0.3107103210722515,Beverton-Holt,0.36,0.03,0.86,1.003,15.863547357439359,489.95192072239865,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.36,1.1,6114.03,13743.2
35,Beverton-Holt,b_cov,0.1134889255699877,Beverton-Holt,0.36,-0.04,0.79,1.011,217.21156772956752,489.95192072239865,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.36,1.1,6114.03,13743.2
35,Beverton-Holt,sigma,1.0507279716942413,Beverton-Holt,1.1,0.89,1.39,1.005,4.689322986834584,489.95192072239865,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.36,1.1,6114.03,13743.2
35,Beverton-Holt,K,9786,Ricker,14319.15,1434.51,44884.44,1.002,46.322808093194354,489.95192072239865,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.34,1.08,6791.1,14319.15
35,Beverton-Holt,Smsy,4513.686195075297,Ricker,6791.1,714.62,21039.71,1.002,50.45574075152806,489.95192072239865,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.34,1.08,6791.1,14319.15
35,Beverton-Holt,alpha,0.3107103210722515,Ricker,0.34,0.03,0.76,1.001,9.426683615359405,489.95192072239865,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.34,1.08,6791.1,14319.15
35,Beverton-Holt,b_cov,0.1134889255699877,Ricker,0.4,0.01,0.79,1.001,252.45729747729726,489.95192072239865,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.34,1.08,6791.1,14319.15
35,Beverton-Holt,sigma,1.0507279716942413,Ricker,1.08,0.88,1.37,1.002,2.7858807507103167,489.95192072239865,0.3107103210722515,1.0507279716942413,0.1134889255699877,4513.686195075297,9786,0.34,1.08,6791.1,14319.15
36,Ricker,K,8577,Beverton-Holt,6404.77,288.31,101577.4,1.007,-25.326221289495155,2.0646440923481477,1.0505338154859016,1.3271367992739398,-3.010356587750321,3681.7977312190496,8577,1.31,9.15,1733.22,6404.77
36,Ricker,Smsy,3681.7977312190496,Beverton-Holt,1733.22,41.7,29854.67,1.01,-52.92462740949846,2.0646440923481477,1.0505338154859016,1.3271367992739398,-3.010356587750321,3681.7977312190496,8577,1.31,9.15,1733.22,6404.77
36,Ricker,alpha,1.0505338154859016,Beverton-Holt,1.31,0.05,8.1,1.005,24.698508576241114,2.0646440923481477,1.0505338154859016,1.3271367992739398,-3.010356587750321,3681.7977312190496,8577,1.31,9.15,1733.22,6404.77
36,Ricker,b_cov,-3.010356587750321,Beverton-Holt,-0.29,-2.05,1.44,1.003,-90.36658975285314,2.0646440923481477,1.0505338154859016,1.3271367992739398,-3.010356587750321,3681.7977312190496,8577,1.31,9.15,1733.22,6404.77
36,Ricker,sigma,1.3271367992739398,Beverton-Holt,9.15,7.2,11.94,1.002,589.4541696836267,2.0646440923481477,1.0505338154859016,1.3271367992739398,-3.010356587750321,3681.7977312190496,8577,1.31,9.15,1733.22,6404.77
36,Ricker,K,8577,Ricker,6959.93,2585.5,11138.2,1.001,-18.853561851463212,2.0646440923481477,1.0505338154859016,1.3271367992739398,-3.010356587750321,3681.7977312190496,8577,0.86,1.31,3085.73,6959.93
36,Ricker,Smsy,3681.7977312190496,Ricker,3085.73,1242.27,4510.42,1.001,-16.189583859124454,2.0646440923481477,1.0505338154859016,1.3271367992739398,-3.010356587750321,3681.7977312190496,8577,0.86,1.31,3085.73,6959.93
36,Ricker,alpha,1.0505338154859016,Ricker,0.86,0.31,1.39,1.001,-18.13685696521576,2.0646440923481477,1.0505338154859016,1.3271367992739398,-3.010356587750321,3681.7977312190496,8577,0.86,1.31,3085.73,6959.93
36,Ricker,b_cov,-3.010356587750321,Ricker,-2.6,-3.17,-1.98,1.001,-13.631494335924698,2.0646440923481477,1.0505338154859016,1.3271367992739398,-3.010356587750321,3681.7977312190496,8577,0.86,1.31,3085.73,6959.93
36,Ricker,sigma,1.3271367992739398,Ricker,1.31,1.04,1.73,1.001,-1.2912609523988086,2.0646440923481477,1.0505338154859016,1.3271367992739398,-3.010356587750321,3681.7977312190496,8577,0.86,1.31,3085.73,6959.93
37,Beverton-Holt,K,8335,Beverton-Holt,10710.4,5159.58,40231.11,1.009,28.499100179964003,454.1519754517027,1.591722174711229,1.315112247295049,-0.8678592896688541,2591.4479179853624,8335,1.75,1.37,2932.7,10710.4
37,Beverton-Holt,Smsy,2591.4479179853624,Beverton-Holt,2932.7,89.54,16938.9,1.02,13.168394380849946,454.1519754517027,1.591722174711229,1.315112247295049,-0.8678592896688541,2591.4479179853624,8335,1.75,1.37,2932.7,10710.4
37,Beverton-Holt,alpha,1.591722174711229,Beverton-Holt,1.75,0.24,9.07,1.016,9.94380978059101,454.1519754517027,1.591722174711229,1.315112247295049,-0.8678592896688541,2591.4479179853624,8335,1.75,1.37,2932.7,10710.4
37,Beverton-Holt,b_cov,-0.8678592896688541,Beverton-Holt,-0.95,-1.57,-0.25,1.006,9.464749794000364,454.1519754517027,1.591722174711229,1.315112247295049,-0.8678592896688541,2591.4479179853624,8335,1.75,1.37,2932.7,10710.4
37,Beverton-Holt,sigma,1.315112247295049,Beverton-Holt,1.37,1.09,1.81,1.003,4.173617333261512,454.1519754517027,1.591722174711229,1.315112247295049,-0.8678592896688541,2591.4479179853624,8335,1.75,1.37,2932.7,10710.4
