simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
598,Beverton-Holt,Smsy,1706.7331597739187,Ricker,4024.43,3505.63,4820.44,1,135.79725846148634,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.22,0.49,4024.43,9667.9
598,Beverton-Holt,alpha,2.654113581970063,Ricker,1.22,0.91,1.52,1.002,-54.033617540420664,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.22,0.49,4024.43,9667.9
598,Beverton-Holt,sigma,0.5564320319053105,Ricker,0.49,0.4,0.62,1.001,-11.93893020102327,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.22,0.49,4024.43,9667.9
599,Ricker,K,8141,Beverton-Holt,6599.26,4188.12,10403.63,1.001,-18.937968308561597,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.58,1.4,236.32,6599.26
599,Ricker,Smsy,2568.6767045605684,Beverton-Holt,236.32,44.25,1477.35,1,-90.79993213702508,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.58,1.4,236.32,6599.26
599,Ricker,alpha,2.654113581970063,Beverton-Holt,6.58,2.68,9.81,1.001,147.91704638035415,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.58,1.4,236.32,6599.26
599,Ricker,sigma,0.5564320319053105,Beverton-Holt,1.4,1.13,1.81,1.001,151.60305656850494,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.58,1.4,236.32,6599.26
599,Ricker,K,8141,Ricker,8442.53,7822.05,9087.86,1,3.7038447365188634,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.61,0.57,2687.19,8442.53
599,Ricker,Smsy,2568.6767045605684,Ricker,2687.19,2528.2,2873.66,1,4.613787917686048,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.61,0.57,2687.19,8442.53
599,Ricker,alpha,2.654113581970063,Ricker,2.61,2.31,2.9,1,-1.6620834266376425,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.61,0.57,2687.19,8442.53
599,Ricker,sigma,0.5564320319053105,Ricker,0.57,0.46,0.74,1.001,2.438387317177007,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.61,0.57,2687.19,8442.53
600,Beverton-Holt,K,8141,Beverton-Holt,7854.27,6639.68,9377.42,1.002,-3.52204888834295,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,5.74,0.49,416.52,7854.27
