simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,min_S,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
1,Ricker,sigma,1.1,Ricker,1.26,1.03,1.61,1.001,14.545454545454538,24.828960910604394,5.1,1.1,1928.814402774944,10000,5.13,1.26,1930.7,10069.15
2,Beverton-Holt,K,10000,Beverton-Holt,13328.8,9241.84,23280.73,1.007,33.288,1214.9488699432122,5.1,1.1,724.2648536151773,10000,4.35,1.03,1333.76,13328.8
2,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,1333.76,97.19,8462.48,1.01,84.15362741164641,1214.9488699432122,5.1,1.1,724.2648536151773,10000,4.35,1.03,1333.76,13328.8
2,Beverton-Holt,alpha,5.1,Beverton-Holt,4.35,0.77,9.72,1.009,-14.705882352941178,1214.9488699432122,5.1,1.1,724.2648536151773,10000,4.35,1.03,1333.76,13328.8
2,Beverton-Holt,sigma,1.1,Beverton-Holt,1.03,0.82,1.33,1.002,-6.363636363636369,1214.9488699432122,5.1,1.1,724.2648536151773,10000,4.35,1.03,1333.76,13328.8
2,Ricker,K,10000,Beverton-Holt,76352.25,5298.43,1027586.5,1.012,663.5225,47.16109199943761,5.1,1.1,1928.814402774944,10000,4.55,20.85,6307.96,76352.25
2,Ricker,Smsy,1928.814402774944,Beverton-Holt,6307.96,181.13,186101.82,1.008,227.03820496802976,47.16109199943761,5.1,1.1,1928.814402774944,10000,4.55,20.85,6307.96,76352.25
2,Ricker,alpha,5.1,Beverton-Holt,4.55,0.17,9.73,1.005,-10.784313725490193,47.16109199943761,5.1,1.1,1928.814402774944,10000,4.55,20.85,6307.96,76352.25
2,Ricker,sigma,1.1,Beverton-Holt,20.85,16.2,28.48,1.006,1795.4545454545453,47.16109199943761,5.1,1.1,1928.814402774944,10000,4.55,20.85,6307.96,76352.25
2,Beverton-Holt,K,10000,Ricker,18597.3,9536.47,33387.21,1.002,85.97299999999998,1214.9488699432122,5.1,1.1,724.2648536151773,10000,0.8,1.1,8202.25,18597.3
2,Beverton-Holt,Smsy,724.2648536151773,Ricker,8202.25,4536.12,14936.03,1.002,1032.4931700134782,1214.9488699432122,5.1,1.1,724.2648536151773,10000,0.8,1.1,8202.25,18597.3
2,Beverton-Holt,alpha,5.1,Ricker,0.8,0.29,1.35,1.004,-84.31372549019608,1214.9488699432122,5.1,1.1,724.2648536151773,10000,0.8,1.1,8202.25,18597.3
2,Beverton-Holt,sigma,1.1,Ricker,1.1,0.88,1.43,1.001,0,1214.9488699432122,5.1,1.1,724.2648536151773,10000,0.8,1.1,8202.25,18597.3
2,Ricker,K,10000,Ricker,10480.75,9542.55,11385.8,1,4.8075,47.16109199943761,5.1,1.1,1928.814402774944,10000,5.29,1.07,1953.92,10480.75
2,Ricker,Smsy,1928.814402774944,Ricker,1953.92,1915.21,1992.96,1,1.301607722803042,47.16109199943761,5.1,1.1,1928.814402774944,10000,5.29,1.07,1953.92,10480.75
2,Ricker,alpha,5.1,Ricker,5.29,4.76,5.8,1,3.7254901960784395,47.16109199943761,5.1,1.1,1928.814402774944,10000,5.29,1.07,1953.92,10480.75
2,Ricker,sigma,1.1,Ricker,1.07,0.81,1.5,1,-2.7272727272727293,47.16109199943761,5.1,1.1,1928.814402774944,10000,5.29,1.07,1953.92,10480.75
3,Beverton-Holt,K,10000,Beverton-Holt,11298.35,7877.37,17795.45,1.001,12.983500000000003,2149.891065108336,5.1,1.1,724.2648536151773,10000,4.92,1.06,857.56,11298.35
3,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,857.56,81.94,5827.37,1.002,18.404199198605063,2149.891065108336,5.1,1.1,724.2648536151773,10000,4.92,1.06,857.56,11298.35
3,Beverton-Holt,alpha,5.1,Beverton-Holt,4.92,1.02,9.72,1.002,-3.529411764705877,2149.891065108336,5.1,1.1,724.2648536151773,10000,4.92,1.06,857.56,11298.35
3,Beverton-Holt,sigma,1.1,Beverton-Holt,1.06,0.86,1.36,1.001,-3.6363636363636394,2149.891065108336,5.1,1.1,724.2648536151773,10000,4.92,1.06,857.56,11298.35
3,Ricker,K,10000,Beverton-Holt,29360.35,2037.56,403648.07,1.019,193.60349999999997,23.23356754450715,5.1,1.1,1928.814402774944,10000,4.93,24.25,2100.83,29360.35
3,Ricker,Smsy,1928.814402774944,Beverton-Holt,2100.83,77.16,65579.23,1.009,8.918203689146075,23.23356754450715,5.1,1.1,1928.814402774944,10000,4.93,24.25,2100.83,29360.35
3,Ricker,alpha,5.1,Beverton-Holt,4.93,0.25,9.68,1.017,-3.333333333333332,23.23356754450715,5.1,1.1,1928.814402774944,10000,4.93,24.25,2100.83,29360.35
3,Ricker,sigma,1.1,Beverton-Holt,24.25,18.86,31.1,1.117,2104.5454545454545,23.23356754450715,5.1,1.1,1928.814402774944,10000,4.93,24.25,2100.83,29360.35
3,Beverton-Holt,K,10000,Ricker,13600.3,9274.3,22130.99,1.001,36.00299999999999,2149.891065108336,5.1,1.1,724.2648536151773,10000,1.1,1.1,5704.68,13600.3
3,Beverton-Holt,Smsy,724.2648536151773,Ricker,5704.68,4089.8,9706.56,1.001,687.6510880688213,2149.891065108336,5.1,1.1,724.2648536151773,10000,1.1,1.1,5704.68,13600.3
3,Beverton-Holt,alpha,5.1,Ricker,1.1,0.52,1.7,1.001,-78.4313725490196,2149.891065108336,5.1,1.1,724.2648536151773,10000,1.1,1.1,5704.68,13600.3
3,Beverton-Holt,sigma,1.1,Ricker,1.1,0.89,1.41,1.001,0,2149.891065108336,5.1,1.1,724.2648536151773,10000,1.1,1.1,5704.68,13600.3
3,Ricker,K,10000,Ricker,10175.85,9480.03,10861.31,1,1.7585000000000037,23.23356754450715,5.1,1.1,1928.814402774944,10000,5.24,1.06,1915.02,10175.85
3,Ricker,Smsy,1928.814402774944,Ricker,1915.02,1891.7,1938.15,1,-0.715175226558778,23.23356754450715,5.1,1.1,1928.814402774944,10000,5.24,1.06,1915.02,10175.85
3,Ricker,alpha,5.1,Ricker,5.24,4.85,5.63,1,2.7450980392156974,23.23356754450715,5.1,1.1,1928.814402774944,10000,5.24,1.06,1915.02,10175.85
3,Ricker,sigma,1.1,Ricker,1.06,0.86,1.35,1,-3.6363636363636394,23.23356754450715,5.1,1.1,1928.814402774944,10000,5.24,1.06,1915.02,10175.85
4,Beverton-Holt,K,10000,Beverton-Holt,10272.4,6471.9,21671.9,1.002,2.723999999999996,1694.2917322835087,5.1,1.1,724.2648536151773,10000,4.11,1.12,1131.49,10272.4
4,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,1131.49,74.07,8072.55,1.002,56.225998590453905,1694.2917322835087,5.1,1.1,724.2648536151773,10000,4.11,1.12,1131.49,10272.4
4,Beverton-Holt,alpha,5.1,Beverton-Holt,4.11,0.57,9.68,1.002,-19.41176470588234,1694.2917322835087,5.1,1.1,724.2648536151773,10000,4.11,1.12,1131.49,10272.4
4,Beverton-Holt,sigma,1.1,Beverton-Holt,1.12,0.88,1.48,1.001,1.8181818181818197,1694.2917322835087,5.1,1.1,724.2648536151773,10000,4.11,1.12,1131.49,10272.4
4,Ricker,K,10000,Beverton-Holt,98271.9,7236.24,1196774.75,1.01,882.719,4.34556981324354,5.1,1.1,1928.814402774944,10000,4.33,31.35,8472.74,98271.9
4,Ricker,Smsy,1928.814402774944,Beverton-Holt,8472.74,282.54,210677.8,1.009,339.27191687341457,4.34556981324354,5.1,1.1,1928.814402774944,10000,4.33,31.35,8472.74,98271.9
4,Ricker,alpha,5.1,Beverton-Holt,4.33,0.16,9.71,1.004,-15.098039215686267,4.34556981324354,5.1,1.1,1928.814402774944,10000,4.33,31.35,8472.74,98271.9
4,Ricker,sigma,1.1,Beverton-Holt,31.35,25.14,40.17,1.005,2750,4.34556981324354,5.1,1.1,1928.814402774944,10000,4.33,31.35,8472.74,98271.9
4,Beverton-Holt,K,10000,Ricker,14084.2,7323.32,30226.32,1.003,40.842000000000006,1694.2917322835087,5.1,1.1,724.2648536151773,10000,0.86,1.13,6133.3,14084.2
4,Beverton-Holt,Smsy,724.2648536151773,Ricker,6133.3,3422.79,13599.62,1.003,746.8310963020715,1694.2917322835087,5.1,1.1,724.2648536151773,10000,0.86,1.13,6133.3,14084.2
4,Beverton-Holt,alpha,5.1,Ricker,0.86,0.29,1.47,1.002,-83.13725490196077,1694.2917322835087,5.1,1.1,724.2648536151773,10000,0.86,1.13,6133.3,14084.2
4,Beverton-Holt,sigma,1.1,Ricker,1.13,0.88,1.53,1.003,2.7272727272727093,1694.2917322835087,5.1,1.1,724.2648536151773,10000,0.86,1.13,6133.3,14084.2
4,Ricker,K,10000,Ricker,10032.15,9227.3,10809.01,1.001,0.32149999999999634,4.34556981324354,5.1,1.1,1928.814402774944,10000,5.1,1.12,1933.27,10032.15
4,Ricker,Smsy,1928.814402774944,Ricker,1933.27,1912.39,1954.16,1,0.23100186408011994,4.34556981324354,5.1,1.1,1928.814402774944,10000,5.1,1.12,1933.27,10032.15
4,Ricker,alpha,5.1,Ricker,5.1,4.66,5.53,1.001,0,4.34556981324354,5.1,1.1,1928.814402774944,10000,5.1,1.12,1933.27,10032.15
4,Ricker,sigma,1.1,Ricker,1.12,0.9,1.44,1.002,1.8181818181818197,4.34556981324354,5.1,1.1,1928.814402774944,10000,5.1,1.12,1933.27,10032.15
5,Beverton-Holt,K,10000,Beverton-Holt,8138.31,6044.09,11279.13,1.001,-18.616899999999998,1422.912699147653,5.1,1.1,724.2648536151773,10000,5.37,0.96,515.06,8138.31
5,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,515.06,60.01,3363.91,1.001,-28.885131257015814,1422.912699147653,5.1,1.1,724.2648536151773,10000,5.37,0.96,515.06,8138.31
5,Beverton-Holt,alpha,5.1,Beverton-Holt,5.37,1.15,9.75,1.001,5.294117647058833,1422.912699147653,5.1,1.1,724.2648536151773,10000,5.37,0.96,515.06,8138.31
5,Beverton-Holt,sigma,1.1,Beverton-Holt,0.96,0.78,1.21,1.001,-12.727272727272737,1422.912699147653,5.1,1.1,724.2648536151773,10000,5.37,0.96,515.06,8138.31
5,Ricker,K,10000,Beverton-Holt,47419.45,3412.93,497683.37,1.007,374.19449999999995,6.547690467971107,5.1,1.1,1928.814402774944,10000,4.79,28.76,3418.11,47419.45
5,Ricker,Smsy,1928.814402774944,Beverton-Holt,3418.11,125.28,85003.33,1.011,77.21300686486155,6.547690467971107,5.1,1.1,1928.814402774944,10000,4.79,28.76,3418.11,47419.45
5,Ricker,alpha,5.1,Beverton-Holt,4.79,0.2,9.64,1.008,-6.078431372549012,6.547690467971107,5.1,1.1,1928.814402774944,10000,4.79,28.76,3418.11,47419.45
5,Ricker,sigma,1.1,Beverton-Holt,28.76,23.45,36.09,1.003,2514.5454545454545,6.547690467971107,5.1,1.1,1928.814402774944,10000,4.79,28.76,3418.11,47419.45
5,Beverton-Holt,K,10000,Ricker,10157,6702.53,15761.76,1.002,1.57,1422.912699147653,5.1,1.1,724.2648536151773,10000,0.91,1,4404.88,10157
5,Beverton-Holt,Smsy,724.2648536151773,Ricker,4404.88,3064.73,7027.02,1.001,508.1863531017673,1422.912699147653,5.1,1.1,724.2648536151773,10000,0.91,1,4404.88,10157
5,Beverton-Holt,alpha,5.1,Ricker,0.91,0.41,1.44,1.003,-82.15686274509804,1422.912699147653,5.1,1.1,724.2648536151773,10000,0.91,1,4404.88,10157
5,Beverton-Holt,sigma,1.1,Ricker,1,0.81,1.26,1.002,-9.090909090909099,1422.912699147653,5.1,1.1,724.2648536151773,10000,0.91,1,4404.88,10157
5,Ricker,K,10000,Ricker,9892.72,9218.22,10553.6,1,-1.0728000000000066,6.547690467971107,5.1,1.1,1928.814402774944,10000,5.03,1.02,1931.18,9892.72
5,Ricker,Smsy,1928.814402774944,Ricker,1931.18,1912.86,1950.7,1,0.12264514520695724,6.547690467971107,5.1,1.1,1928.814402774944,10000,5.03,1.02,1931.18,9892.72
5,Ricker,alpha,5.1,Ricker,5.03,4.66,5.4,1,-1.3725490196078314,6.547690467971107,5.1,1.1,1928.814402774944,10000,5.03,1.02,1931.18,9892.72
5,Ricker,sigma,1.1,Ricker,1.02,0.83,1.29,1.001,-7.272727272727279,6.547690467971107,5.1,1.1,1928.814402774944,10000,5.03,1.02,1931.18,9892.72
6,Beverton-Holt,K,10000,Beverton-Holt,9994.91,6890.68,14595.62,1.001,-0.05090000000000146,928.3368896327839,5.1,1.1,724.2648536151773,10000,5.92,1.27,482.62,9994.91
6,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,482.62,71.26,3227.99,1,-33.36415572411169,928.3368896327839,5.1,1.1,724.2648536151773,10000,5.92,1.27,482.62,9994.91
6,Beverton-Holt,alpha,5.1,Beverton-Holt,5.92,1.8,9.76,1,16.078431372549026,928.3368896327839,5.1,1.1,724.2648536151773,10000,5.92,1.27,482.62,9994.91
6,Beverton-Holt,sigma,1.1,Beverton-Holt,1.27,1.05,1.58,1.001,15.454545454545446,928.3368896327839,5.1,1.1,724.2648536151773,10000,5.92,1.27,482.62,9994.91
6,Ricker,K,10000,Beverton-Holt,12995.95,979.89,217769.57,1.011,29.959500000000006,7.374052246119188,5.1,1.1,1928.814402774944,10000,5.23,12.33,783.65,12995.95
6,Ricker,Smsy,1928.814402774944,Beverton-Holt,783.65,33.49,37157.04,1.014,-59.37141495456589,7.374052246119188,5.1,1.1,1928.814402774944,10000,5.23,12.33,783.65,12995.95
6,Ricker,alpha,5.1,Beverton-Holt,5.23,0.22,9.7,1.008,2.5490196078431526,7.374052246119188,5.1,1.1,1928.814402774944,10000,5.23,12.33,783.65,12995.95
6,Ricker,sigma,1.1,Beverton-Holt,12.33,9.56,17.11,1.008,1020.9090909090909,7.374052246119188,5.1,1.1,1928.814402774944,10000,5.23,12.33,783.65,12995.95
6,Beverton-Holt,K,10000,Ricker,17835.45,6267.44,32874.94,1.002,78.35450000000002,928.3368896327839,5.1,1.1,724.2648536151773,10000,0.62,1.47,8144.52,17835.45
6,Beverton-Holt,Smsy,724.2648536151773,Ricker,8144.52,3055.23,14654.31,1.002,1024.522328999747,928.3368896327839,5.1,1.1,724.2648536151773,10000,0.62,1.47,8144.52,17835.45
6,Beverton-Holt,alpha,5.1,Ricker,0.62,0.18,1.12,1.002,-87.84313725490196,928.3368896327839,5.1,1.1,724.2648536151773,10000,0.62,1.47,8144.52,17835.45
6,Beverton-Holt,sigma,1.1,Ricker,1.47,1.21,1.83,1.002,33.63636363636362,928.3368896327839,5.1,1.1,724.2648536151773,10000,0.62,1.47,8144.52,17835.45
6,Ricker,K,10000,Ricker,10160.05,9059.29,11207.02,1,1.6004999999999927,7.374052246119188,5.1,1.1,1928.814402774944,10000,5.22,1.29,1916.7,10160.05
6,Ricker,Smsy,1928.814402774944,Ricker,1916.7,1848.54,1987.66,1,-0.6280750888999611,7.374052246119188,5.1,1.1,1928.814402774944,10000,5.22,1.29,1916.7,10160.05
6,Ricker,alpha,5.1,Ricker,5.22,4.55,5.91,1,2.3529411764705905,7.374052246119188,5.1,1.1,1928.814402774944,10000,5.22,1.29,1916.7,10160.05
6,Ricker,sigma,1.1,Ricker,1.29,0.99,1.76,1.001,17.272727272727266,7.374052246119188,5.1,1.1,1928.814402774944,10000,5.22,1.29,1916.7,10160.05
7,Beverton-Holt,K,10000,Beverton-Holt,10829.05,6728.52,19777.86,1.002,8.290499999999993,1489.9376724026781,5.1,1.1,724.2648536151773,10000,4.67,1.34,928.39,10829.05
7,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,928.39,75.19,6497.41,1.004,28.183770807865294,1489.9376724026781,5.1,1.1,724.2648536151773,10000,4.67,1.34,928.39,10829.05
7,Beverton-Holt,alpha,5.1,Beverton-Holt,4.67,0.77,9.74,1.003,-8.431372549019603,1489.9376724026781,5.1,1.1,724.2648536151773,10000,4.67,1.34,928.39,10829.05
7,Beverton-Holt,sigma,1.1,Beverton-Holt,1.34,1.08,1.74,1.002,21.818181818181817,1489.9376724026781,5.1,1.1,724.2648536151773,10000,4.67,1.34,928.39,10829.05
7,Ricker,K,10000,Beverton-Holt,262530.5,16577.43,3005373,1.005,2525.305,6.363860066316986,5.1,1.1,1928.814402774944,10000,4.17,30.61,24517.15,262530.5
7,Ricker,Smsy,1928.814402774944,Beverton-Holt,24517.15,628.37,616701.37,1.005,1171.099488096299,6.363860066316986,5.1,1.1,1928.814402774944,10000,4.17,30.61,24517.15,262530.5
7,Ricker,alpha,5.1,Beverton-Holt,4.17,0.19,9.69,1.004,-18.235294117647054,6.363860066316986,5.1,1.1,1928.814402774944,10000,4.17,30.61,24517.15,262530.5
7,Ricker,sigma,1.1,Beverton-Holt,30.61,24.64,38.62,1.017,2682.7272727272725,6.363860066316986,5.1,1.1,1928.814402774944,10000,4.17,30.61,24517.15,262530.5
7,Beverton-Holt,K,10000,Ricker,19155.6,4633.53,37260.74,1.001,91.55599999999998,1489.9376724026781,5.1,1.1,724.2648536151773,10000,0.65,1.48,8677.73,19155.6
7,Beverton-Holt,Smsy,724.2648536151773,Ricker,8677.73,2273.95,16396.32,1.001,1098.1431870792844,1489.9376724026781,5.1,1.1,724.2648536151773,10000,0.65,1.48,8677.73,19155.6
7,Beverton-Holt,alpha,5.1,Ricker,0.65,0.11,1.22,1.001,-87.25490196078431,1489.9376724026781,5.1,1.1,724.2648536151773,10000,0.65,1.48,8677.73,19155.6
7,Beverton-Holt,sigma,1.1,Ricker,1.48,1.18,1.93,1.001,34.54545454545453,1489.9376724026781,5.1,1.1,724.2648536151773,10000,0.65,1.48,8677.73,19155.6
7,Ricker,K,10000,Ricker,9927.01,9228.14,10616.52,1.001,-0.7298999999999978,6.363860066316986,5.1,1.1,1928.814402774944,10000,5.07,1.09,1923.09,9927.01
7,Ricker,Smsy,1928.814402774944,Ricker,1923.09,1902.6,1943.2,1,-0.29678349387626585,6.363860066316986,5.1,1.1,1928.814402774944,10000,5.07,1.09,1923.09,9927.01
7,Ricker,alpha,5.1,Ricker,5.07,4.7,5.46,1.001,-0.5882352941176345,6.363860066316986,5.1,1.1,1928.814402774944,10000,5.07,1.09,1923.09,9927.01
7,Ricker,sigma,1.1,Ricker,1.09,0.89,1.39,1.001,-0.9090909090909098,6.363860066316986,5.1,1.1,1928.814402774944,10000,5.07,1.09,1923.09,9927.01
8,Beverton-Holt,K,10000,Beverton-Holt,9587.94,6593.41,14193.98,1.001,-4.120599999999995,1893.949955529784,5.1,1.1,724.2648536151773,10000,4.86,1.12,762.34,9587.94
8,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,762.34,69.87,4489.59,1.003,5.257074976753339,1893.949955529784,5.1,1.1,724.2648536151773,10000,4.86,1.12,762.34,9587.94
8,Beverton-Holt,alpha,5.1,Beverton-Holt,4.86,0.7,9.77,1.003,-4.705882352941163,1893.949955529784,5.1,1.1,724.2648536151773,10000,4.86,1.12,762.34,9587.94
8,Beverton-Holt,sigma,1.1,Beverton-Holt,1.12,0.92,1.4,1.001,1.8181818181818197,1893.949955529784,5.1,1.1,724.2648536151773,10000,4.86,1.12,762.34,9587.94
8,Ricker,K,10000,Beverton-Holt,13007.5,1085.25,171743.55,1.017,30.075,26.601352320960412,5.1,1.1,1928.814402774944,10000,4.92,15.44,885.94,13007.5
8,Ricker,Smsy,1928.814402774944,Beverton-Holt,885.94,33.97,30673.55,1.018,-54.06815716818492,26.601352320960412,5.1,1.1,1928.814402774944,10000,4.92,15.44,885.94,13007.5
8,Ricker,alpha,5.1,Beverton-Holt,4.92,0.26,9.74,1.007,-3.529411764705877,26.601352320960412,5.1,1.1,1928.814402774944,10000,4.92,15.44,885.94,13007.5
8,Ricker,sigma,1.1,Beverton-Holt,15.44,12.27,20.15,1.02,1303.6363636363635,26.601352320960412,5.1,1.1,1928.814402774944,10000,4.92,15.44,885.94,13007.5
8,Beverton-Holt,K,10000,Ricker,11712.3,4440.89,19207.54,1.003,17.122999999999994,1893.949955529784,5.1,1.1,724.2648536151773,10000,0.66,1.17,5289.73,11712.3
8,Beverton-Holt,Smsy,724.2648536151773,Ricker,5289.73,2157.79,8598.87,1.002,630.358510922661,1893.949955529784,5.1,1.1,724.2648536151773,10000,0.66,1.17,5289.73,11712.3
8,Beverton-Holt,alpha,5.1,Ricker,0.66,0.15,1.22,1.004,-87.05882352941175,1893.949955529784,5.1,1.1,724.2648536151773,10000,0.66,1.17,5289.73,11712.3
8,Beverton-Holt,sigma,1.1,Ricker,1.17,0.95,1.48,1.003,6.363636363636348,1893.949955529784,5.1,1.1,724.2648536151773,10000,0.66,1.17,5289.73,11712.3
8,Ricker,K,10000,Ricker,9474.29,8631.16,10312.34,1.001,-5.2570999999999914,26.601352320960412,5.1,1.1,1928.814402774944,10000,4.71,1.11,1961.57,9474.29
8,Ricker,Smsy,1928.814402774944,Ricker,1961.57,1920.99,2002.12,1.002,1.698224421070847,26.601352320960412,5.1,1.1,1928.814402774944,10000,4.71,1.11,1961.57,9474.29
8,Ricker,alpha,5.1,Ricker,4.71,4.23,5.2,1.001,-7.647058823529407,26.601352320960412,5.1,1.1,1928.814402774944,10000,4.71,1.11,1961.57,9474.29
8,Ricker,sigma,1.1,Ricker,1.11,0.89,1.44,1,0.9090909090909098,26.601352320960412,5.1,1.1,1928.814402774944,10000,4.71,1.11,1961.57,9474.29
9,Beverton-Holt,K,10000,Beverton-Holt,10099.25,6623.84,16627.63,1.001,0.9925,926.7376427361108,5.1,1.1,724.2648536151773,10000,4.29,1.26,1012.85,10099.25
9,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,1012.85,75.12,5101.28,1.002,39.84525066270249,926.7376427361108,5.1,1.1,724.2648536151773,10000,4.29,1.26,1012.85,10099.25
9,Beverton-Holt,alpha,5.1,Beverton-Holt,4.29,1,9.67,1.001,-15.882352941176464,926.7376427361108,5.1,1.1,724.2648536151773,10000,4.29,1.26,1012.85,10099.25
9,Beverton-Holt,sigma,1.1,Beverton-Holt,1.26,1.02,1.6,1.001,14.545454545454538,926.7376427361108,5.1,1.1,724.2648536151773,10000,4.29,1.26,1012.85,10099.25
9,Ricker,K,10000,Beverton-Holt,26493.6,1651.79,352615.05,1.009,164.93599999999998,3.381162739340576,5.1,1.1,1928.814402774944,10000,4.93,16.69,1840.95,26493.6
9,Ricker,Smsy,1928.814402774944,Beverton-Holt,1840.95,66.48,67281.76,1.01,-4.555358081551826,3.381162739340576,5.1,1.1,1928.814402774944,10000,4.93,16.69,1840.95,26493.6
9,Ricker,alpha,5.1,Beverton-Holt,4.93,0.13,9.64,1.004,-3.333333333333332,3.381162739340576,5.1,1.1,1928.814402774944,10000,4.93,16.69,1840.95,26493.6
9,Ricker,sigma,1.1,Beverton-Holt,16.69,13.5,21.23,1.004,1417.2727272727273,3.381162739340576,5.1,1.1,1928.814402774944,10000,4.93,16.69,1840.95,26493.6
9,Beverton-Holt,K,10000,Ricker,14829.15,9453.45,20516.92,1.002,48.29149999999999,926.7376427361108,5.1,1.1,724.2648536151773,10000,1.07,1.2,6295.94,14829.15
9,Beverton-Holt,Smsy,724.2648536151773,Ricker,6295.94,4332.97,8516.21,1.002,769.2869698941947,926.7376427361108,5.1,1.1,724.2648536151773,10000,1.07,1.2,6295.94,14829.15
9,Beverton-Holt,alpha,5.1,Ricker,1.07,0.55,1.59,1.002,-79.01960784313725,926.7376427361108,5.1,1.1,724.2648536151773,10000,1.07,1.2,6295.94,14829.15
9,Beverton-Holt,sigma,1.1,Ricker,1.2,0.98,1.54,1.001,9.090909090909078,926.7376427361108,5.1,1.1,724.2648536151773,10000,1.07,1.2,6295.94,14829.15
9,Ricker,K,10000,Ricker,9782.13,9115.76,10442.02,1.001,-2.178700000000008,3.381162739340576,5.1,1.1,1928.814402774944,10000,4.87,0.97,1967.8,9782.13
9,Ricker,Smsy,1928.814402774944,Ricker,1967.8,1935.28,2000.5,1,2.0212207648889486,3.381162739340576,5.1,1.1,1928.814402774944,10000,4.87,0.97,1967.8,9782.13
9,Ricker,alpha,5.1,Ricker,4.87,4.5,5.25,1.001,-4.5098039215686185,3.381162739340576,5.1,1.1,1928.814402774944,10000,4.87,0.97,1967.8,9782.13
9,Ricker,sigma,1.1,Ricker,0.97,0.79,1.25,1.001,-11.818181818181827,3.381162739340576,5.1,1.1,1928.814402774944,10000,4.87,0.97,1967.8,9782.13
10,Beverton-Holt,K,10000,Beverton-Holt,15174.55,10039.27,24682.07,1.001,51.74549999999999,1476.2023938103423,5.1,1.1,724.2648536151773,10000,5.03,1.1,1118.35,15174.55
