simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,min_S,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
9,Ricker,Smsy,4257.348911099839,Ricker,4082.9,3764.05,4503.32,1,-4.097594882228524,1917.312244482236,1.1,0.1,4257.348911099839,10000,1.09,0.12,4082.9,9580.38
9,Ricker,alpha,1.1,Ricker,1.09,0.97,1.21,1.001,-0.9090909090909098,1917.312244482236,1.1,0.1,4257.348911099839,10000,1.09,0.12,4082.9,9580.38
9,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,1917.312244482236,1.1,0.1,4257.348911099839,10000,1.09,0.12,4082.9,9580.38
10,Beverton-Holt,K,10000,Beverton-Holt,10167.95,9172.46,11551.12,1.001,1.6795000000000073,1268.1106883009015,1.1,0.1,3658.6440898919936,10000,1.09,0.11,3727.07,10167.95
10,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,3727.07,3223.63,4401.7,1.001,1.870253253030319,1268.1106883009015,1.1,0.1,3658.6440898919936,10000,1.09,0.11,3727.07,10167.95
10,Beverton-Holt,alpha,1.1,Beverton-Holt,1.09,0.95,1.26,1.001,-0.9090909090909098,1268.1106883009015,1.1,0.1,3658.6440898919936,10000,1.09,0.11,3727.07,10167.95
10,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.15,1.001,9.999999999999995,1268.1106883009015,1.1,0.1,3658.6440898919936,10000,1.09,0.11,3727.07,10167.95
10,Ricker,K,10000,Beverton-Holt,10025.25,9136.69,11175.33,1,0.2525,1917.312244482236,1.1,0.1,4257.348911099839,10000,1.48,0.12,3239.92,10025.25
10,Ricker,Smsy,4257.348911099839,Beverton-Holt,3239.92,2670.19,3894.2,1.001,-23.89818011972614,1917.312244482236,1.1,0.1,4257.348911099839,10000,1.48,0.12,3239.92,10025.25
10,Ricker,alpha,1.1,Beverton-Holt,1.48,1.21,1.82,1.001,34.54545454545453,1917.312244482236,1.1,0.1,4257.348911099839,10000,1.48,0.12,3239.92,10025.25
10,Ricker,sigma,0.1,Beverton-Holt,0.12,0.09,0.16,1.002,19.99999999999999,1917.312244482236,1.1,0.1,4257.348911099839,10000,1.48,0.12,3239.92,10025.25
10,Beverton-Holt,K,10000,Ricker,9331.25,8559.16,10386.11,1,-6.6875,1268.1106883009015,1.1,0.1,3658.6440898919936,10000,0.94,0.12,4081.19,9331.25
10,Beverton-Holt,Smsy,3658.6440898919936,Ricker,4081.19,3705.55,4593.38,1,11.549248839902335,1268.1106883009015,1.1,0.1,3658.6440898919936,10000,0.94,0.12,4081.19,9331.25
10,Beverton-Holt,alpha,1.1,Ricker,0.94,0.84,1.03,1.001,-14.545454545454557,1268.1106883009015,1.1,0.1,3658.6440898919936,10000,0.94,0.12,4081.19,9331.25
10,Beverton-Holt,sigma,0.1,Ricker,0.12,0.09,0.15,1.001,19.99999999999999,1268.1106883009015,1.1,0.1,3658.6440898919936,10000,0.94,0.12,4081.19,9331.25
10,Ricker,K,10000,Ricker,9575.47,8946.92,10426.81,1.001,-4.2453000000000065,1917.312244482236,1.1,0.1,4257.348911099839,10000,1.09,0.12,4078.25,9575.47
10,Ricker,Smsy,4257.348911099839,Ricker,4078.25,3769.52,4503.36,1.001,-4.206817783548089,1917.312244482236,1.1,0.1,4257.348911099839,10000,1.09,0.12,4078.25,9575.47
10,Ricker,alpha,1.1,Ricker,1.09,0.97,1.21,1.001,-0.9090909090909098,1917.312244482236,1.1,0.1,4257.348911099839,10000,1.09,0.12,4078.25,9575.47
10,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1,19.99999999999999,1917.312244482236,1.1,0.1,4257.348911099839,10000,1.09,0.12,4078.25,9575.47
